date,store_id,category,total_transactions,cash_transactions,card_transactions,amount_total,amount_cash,amount_card,units_sold,avg_ticket,has_promotion,replenishment_signal
2023-11-27,STR_028,Bebidas,903,512.0,391,131277.02,72044.92,59232.1,2487.0,145.38,0,987.71
2023-11-28,STR_028,Bebidas,726,379.0,347,128341.11,68368.26,59972.85,1146.0,176.78,0,981.57
2023-11-29,STR_028,Bebidas,836,,364,148771.75,,63017.18,1495.0,,0,1040.57
2023-11-30,STR_028,Bebidas,1142,584.0,558,158321.32,83652.78,74668.54,2939.0,138.64,0,1044.43
2023-12-01,STR_028,Bebidas,1157,571.0,586,239319.58,117850.52,121469.06,2212.0,206.84,0,1081.43
2023-12-02,STR_028,Bebidas,1825,1041.0,784,319767.61,180322.57,139445.04,,175.22,0,1158.57
2023-12-03,STR_028,Bebidas,1521,680.0,841,230736.75,100446.5,130290.25,3852.0,151.7,0,1176.29
2023-12-04,STR_028,Bebidas,1027,449.0,578,191444.27,81899.31,109544.96,2285.0,186.41,0,1215.71
2023-12-05,STR_028,Bebidas,1002,573.0,429,152505.4,87619.01,64886.39,2440.0,152.2,0,1202.29
2023-12-06,STR_028,Bebidas,742,375.0,284,112100.8,63182.17,48918.63,1232.0,170.11,1,1175.86
2023-12-07,STR_028,Bebidas,957,526.0,431,150161.06,82959.35,67201.71,2471.0,156.91,0,1206.86
2023-12-08,STR_028,Bebidas,1374,684.0,690,257661.92,129953.72,127708.2,2458.0,187.53,0,1178.29
2023-12-09,STR_028,Bebidas,1625,830.0,795,327403.02,169140.83,158262.19,2318.0,201.48,0,1188.71
2023-12-10,STR_028,Bebidas,1594,752.0,842,280207.17,132445.22,147761.95,2490.0,175.79,0,1176.14
2023-12-11,STR_028,Bebidas,939,445.0,494,144818.18,66338.84,78479.34,1906.0,154.23,0,1148.57
2023-12-12,STR_028,Bebidas,809,426.0,383,129706.0,70261.68,59444.32,1678.0,160.33,0,1190.86
2023-12-13,STR_028,Bebidas,1038,549.0,489,190135.5,97260.68,92874.82,2449.0,183.17,0,1212.29
2023-12-14,STR_028,Bebidas,1107,577.0,530,223374.33,112628.02,110746.31,2949.0,201.78,0,1293.43
2023-12-15,STR_028,Bebidas,1942,998.0,944,261661.98,131841.27,129820.71,4089.0,134.74,0,1309.43
2023-12-16,STR_028,Bebidas,1737,984.0,753,327074.09,180726.88,146347.21,3659.0,188.3,0,1387.0
2023-12-17,STR_028,Bebidas,2137,940.0,732,338384.99,195336.83,143048.16,4414.0,202.38,1,1411.29
2023-12-18,STR_028,Bebidas,1109,533.0,576,171957.29,86304.46,85652.83,1746.0,155.06,0,1470.43
2023-12-19,STR_028,Bebidas,1223,683.0,540,167768.08,89378.42,78389.66,1697.0,137.18,0,1473.29
2023-12-20,STR_028,Bebidas,1058,521.0,537,182971.17,94011.26,88959.91,2112.0,172.94,0,1460.14
2023-12-21,STR_028,Bebidas,1015,456.0,559,202014.37,89069.4,112944.97,,199.03,0,1424.86
2023-12-22,STR_028,Bebidas,1695,682.0,849,266065.74,118309.3,147756.44,2303.0,173.79,1,1476.0
2023-12-23,STR_028,Bebidas,2095,973.0,1122,332470.25,152376.01,180094.24,2833.0,158.7,0,1836.86
2023-12-24,STR_028,Bebidas,4663,1622.0,2006,720062.86,323750.2,396312.66,7972.0,198.47,1,1950.29
2023-12-25,STR_028,Bebidas,1903,844.0,1059,333676.58,140729.95,192946.63,4480.0,175.34,0,1850.14
2023-12-26,STR_028,Bebidas,522,277.0,245,88574.29,47362.9,41211.39,1258.0,169.68,0,1886.43
2023-12-27,STR_028,Bebidas,1312,457.0,573,200041.34,90797.68,109243.66,1295.0,194.21,1,1875.29
2023-12-28,STR_028,Bebidas,937,497.0,440,168091.37,85458.77,82632.6,1664.0,179.39,0,1800.86
2023-12-29,STR_028,Bebidas,1174,674.0,500,215544.73,129306.91,86237.82,2655.0,183.6,0,1768.14
2023-12-30,STR_028,Bebidas,1866,914.0,952,336199.77,165475.64,170724.13,4589.0,180.17,0,1636.0
2023-12-31,STR_028,Bebidas,3738,1740.0,1998,764267.86,348906.98,415360.88,6784.0,204.46,0,1392.29
2024-01-01,STR_028,Bebidas,197,99.0,98,34654.03,17170.67,17483.36,406.0,175.91,0,1401.0
2024-01-02,STR_028,Bebidas,583,283.0,300,117534.38,58862.76,58671.62,1140.0,201.6,0,1306.57
2024-01-03,STR_028,Bebidas,651,298.0,353,105203.57,46015.01,59188.56,1190.0,161.6,0,1277.43
2024-01-04,STR_028,Bebidas,733,389.0,344,103420.57,56858.61,46561.96,1815.0,141.09,0,1197.57
2024-01-05,STR_028,Bebidas,615,304.0,311,123691.82,63337.72,60354.1,913.0,201.12,0,1048.0
2024-01-06,STR_028,Bebidas,819,442.0,377,155448.09,82561.16,72886.93,2141.0,189.8,0,605.86
2024-01-07,STR_028,Bebidas,643,332.0,311,109354.84,56867.14,52487.7,1512.0,170.07,0,643.0
2024-01-08,STR_028,Bebidas,457,172.0,215,51676.72,23002.26,28674.46,804.0,133.53,1,636.0
2024-01-09,STR_028,Bebidas,534,299.0,235,91939.57,53290.02,38649.55,1322.0,172.17,0,634.71
2024-01-10,STR_028,Bebidas,642,316.0,326,88872.69,42124.52,46748.17,1260.0,138.43,0,620.29
2024-01-11,STR_028,Bebidas,632,295.0,337,96125.07,43271.12,52853.95,1478.0,152.1,0,621.86
2024-01-12,STR_028,Bebidas,626,,272,86081.11,,37909.18,785.0,137.51,0,612.0
2024-01-13,STR_028,Bebidas,750,370.0,380,132329.36,67143.16,65186.2,1601.0,176.44,0,643.71
2024-01-14,STR_028,Bebidas,865,431.0,434,161821.9,80281.71,81540.19,1492.0,187.08,0,698.29
2024-01-15,STR_028,Bebidas,839,470.0,369,140534.7,79924.72,60609.98,1883.0,167.5,0,711.86
2024-01-16,STR_028,Bebidas,629,350.0,279,92546.58,53630.71,38915.87,966.0,147.13,0,726.0
2024-01-17,STR_028,Bebidas,741,337.0,404,175849.76,80324.05,95525.71,1882.0,237.31,0,733.14
2024-01-18,STR_028,Bebidas,682,283.0,288,94144.45,44895.56,49248.89,1016.0,164.88,1,736.43
2024-01-19,STR_028,Bebidas,649,295.0,354,103265.03,48997.61,54267.42,1284.0,159.11,0,762.43
2024-01-20,STR_028,Bebidas,932,423.0,509,198555.59,91113.59,107442.0,1147.0,213.04,0,785.29
2024-01-21,STR_028,Bebidas,1025,528.0,497,168629.36,90856.5,77772.86,1804.0,164.52,0,773.43
2024-01-22,STR_028,Bebidas,756,,263,102966.82,,46989.31,1382.0,179.38,1,761.86
2024-01-23,STR_028,Bebidas,548,302.0,246,77270.7,40868.39,36402.31,1087.0,141.0,0,732.0
2024-01-24,STR_028,Bebidas,532,260.0,272,98038.63,48390.77,49647.86,,184.28,0,727.0
2024-01-25,STR_028,Bebidas,647,284.0,363,91929.23,42151.48,49777.75,865.0,142.09,0,731.14
2024-01-26,STR_028,Bebidas,678,331.0,347,127546.4,60647.77,66898.63,1121.0,188.12,0,719.14
2024-01-27,STR_028,Bebidas,848,399.0,449,162520.17,74568.04,87952.13,1088.0,191.65,0,668.71
2024-01-28,STR_028,Bebidas,672,293.0,379,90709.28,41331.99,49377.29,1789.0,134.98,0,638.86
2024-01-29,STR_028,Bebidas,547,302.0,245,103736.81,59192.62,44544.19,1520.0,189.65,0,639.0
2024-01-30,STR_028,Bebidas,549,289.0,260,95621.86,51104.63,44517.23,708.0,174.17,0,637.29
2024-01-31,STR_028,Bebidas,520,223.0,297,102968.22,46004.88,56963.34,1022.0,198.02,0,604.0
2024-02-01,STR_028,Bebidas,414,188.0,226,80717.63,37134.64,43582.99,543.0,194.97,0,621.86
2024-02-02,STR_028,Bebidas,803,347.0,456,134961.54,60016.44,74945.1,1454.0,168.07,0,615.71
2024-02-03,STR_028,Bebidas,805,432.0,373,137513.79,73657.47,63856.32,,170.82,0,619.0
2024-02-04,STR_028,Bebidas,695,313.0,382,126315.39,57313.63,69001.76,1404.0,181.75,0,586.57
2024-02-05,STR_028,Bebidas,320,142.0,178,57578.86,25578.92,31999.94,613.0,179.93,0,592.43
2024-02-06,STR_028,Bebidas,590,336.0,254,104926.35,58205.59,46720.76,1512.0,177.84,0,599.43
2024-02-07,STR_028,Bebidas,569,325.0,244,95535.71,52225.55,43310.16,1076.0,167.9,0,613.57
2024-02-08,STR_028,Bebidas,513,241.0,272,88288.14,40889.37,47398.77,689.0,172.1,0,585.43
2024-02-09,STR_028,Bebidas,606,258.0,348,102823.19,45008.64,57814.55,756.0,169.68,0,585.71
2024-02-10,STR_028,Bebidas,807,451.0,356,148757.04,86477.22,62279.82,1259.0,184.33,0,609.29
2024-02-11,STR_028,Bebidas,860,470.0,390,147668.8,78982.11,68686.69,2134.0,171.71,0,634.14
2024-02-12,STR_028,Bebidas,494,274.0,220,84988.2,44869.54,40118.66,837.0,172.04,0,632.71
2024-02-13,STR_028,Bebidas,580,274.0,252,89139.44,48362.16,40777.28,989.0,169.47,1,658.14
2024-02-14,STR_028,Bebidas,747,393.0,354,140253.71,74107.85,66145.86,2050.0,187.76,0,721.14
2024-02-15,STR_028,Bebidas,954,516.0,438,189180.53,105028.37,84152.16,,198.3,0,737.43
2024-02-16,STR_028,Bebidas,720,330.0,390,107208.28,51236.51,55971.77,880.0,148.9,0,778.71
2024-02-17,STR_028,Bebidas,1096,531.0,565,143762.16,67609.07,76153.09,,131.17,0,766.14
2024-02-18,STR_028,Bebidas,772,435.0,337,120574.91,64763.93,55810.98,1557.0,156.19,0,807.0
2024-02-19,STR_028,Bebidas,780,369.0,283,116014.79,66953.57,49061.22,1529.0,177.94,1,828.43
2024-02-20,STR_028,Bebidas,730,365.0,365,142860.7,72031.04,70829.66,1328.0,195.7,0,803.29
2024-02-21,STR_028,Bebidas,571,266.0,305,87455.59,41169.21,46286.38,1495.0,153.16,0,767.86
2024-02-22,STR_028,Bebidas,706,356.0,350,113317.52,54325.68,58991.84,1106.0,160.51,0,790.29
2024-02-23,STR_028,Bebidas,877,502.0,375,164609.76,97947.9,66661.86,1118.0,187.7,0,801.71
2024-02-24,STR_028,Bebidas,1176,449.0,474,170829.64,81948.1,88881.54,1509.0,185.08,1,801.29
2024-02-25,STR_028,Bebidas,769,412.0,357,142550.35,74273.88,68276.47,1395.0,185.37,0,761.29
2024-02-26,STR_028,Bebidas,500,,277,89908.37,,49396.02,1050.0,179.82,0,736.57
2024-02-27,STR_028,Bebidas,557,247.0,310,112630.48,50846.16,61784.32,1077.0,202.21,0,734.14
2024-02-28,STR_028,Bebidas,554,277.0,277,91692.71,46010.45,45682.26,1070.0,165.51,0,772.29
2024-02-29,STR_028,Bebidas,973,404.0,417,105027.2,50946.54,54080.66,2175.0,127.93,1,754.83
2023-01-01,STR_028,Cuidado_Personal,208,93.0,115,53416.79,24796.3,28620.49,278.0,256.81,0,
2023-01-02,STR_028,Cuidado_Personal,362,178.0,184,73366.85,37652.3,35714.55,493.0,202.67,0,
2023-01-03,STR_028,Cuidado_Personal,278,108.0,170,64523.23,24136.01,40387.22,411.0,232.1,0,333.67
2023-01-04,STR_028,Cuidado_Personal,361,139.0,222,78389.29,30129.59,48259.7,725.0,217.14,0,329.5
2023-01-05,STR_028,Cuidado_Personal,317,120.0,161,54799.65,23590.35,31209.3,665.0,195.02,1,343.6
2023-01-06,STR_028,Cuidado_Personal,400,197.0,203,78322.58,38339.11,39983.47,1028.0,195.81,0,397.5
2023-01-07,STR_028,Cuidado_Personal,667,280.0,387,163353.62,71209.69,92143.93,1179.0,244.91,0,411.14
2023-01-08,STR_028,Cuidado_Personal,493,241.0,252,97525.59,46823.59,50702.0,784.0,197.82,0,420.86
2023-01-09,STR_028,Cuidado_Personal,430,148.0,174,61789.18,29394.58,32394.6,839.0,191.89,1,414.0
2023-01-10,STR_028,Cuidado_Personal,230,96.0,134,59091.7,23878.69,35213.01,,256.92,0,412.29
2023-01-11,STR_028,Cuidado_Personal,349,160.0,189,77966.74,36204.99,41761.75,750.0,223.4,0,403.43
2023-01-12,STR_028,Cuidado_Personal,255,126.0,129,70146.31,33438.57,36707.74,484.0,275.08,0,425.29
2023-01-13,STR_028,Cuidado_Personal,553,230.0,323,107572.89,43984.6,63588.29,845.0,194.53,0,403.14
2023-01-14,STR_028,Cuidado_Personal,512,228.0,284,101209.03,43360.36,57848.67,1411.0,197.67,0,441.29
2023-01-15,STR_028,Cuidado_Personal,760,387.0,373,203341.66,101077.29,102264.37,1002.0,267.55,0,445.86
2023-01-16,STR_028,Cuidado_Personal,462,183.0,224,84257.63,38520.96,45736.67,510.0,207.02,1,462.71
2023-01-17,STR_028,Cuidado_Personal,348,173.0,175,79203.75,37833.35,41370.4,971.0,227.6,0,465.86
2023-01-18,STR_028,Cuidado_Personal,371,147.0,224,68287.63,26900.25,41387.38,704.0,184.06,0,484.57
2023-01-19,STR_028,Cuidado_Personal,386,196.0,190,48831.54,24798.04,24033.5,900.0,126.51,0,462.14
2023-01-20,STR_028,Cuidado_Personal,396,194.0,202,93850.88,44042.9,49807.98,579.0,237.0,0,473.43
2023-01-21,STR_028,Cuidado_Personal,591,259.0,332,147891.31,65399.5,82491.81,1313.0,250.24,0,429.14
2023-01-22,STR_028,Cuidado_Personal,450,231.0,219,93697.42,49408.62,44288.8,1177.0,208.22,0,406.29
2023-01-23,STR_028,Cuidado_Personal,302,131.0,171,86785.37,37932.6,48852.77,722.0,287.37,0,422.86
2023-01-24,STR_028,Cuidado_Personal,464,174.0,196,77568.64,35872.97,41695.67,955.0,209.64,1,421.14
2023-01-25,STR_028,Cuidado_Personal,359,183.0,176,46069.73,24565.77,21503.96,729.0,128.33,0,428.29
2023-01-26,STR_028,Cuidado_Personal,436,189.0,247,97938.48,43636.32,54302.16,1180.0,224.63,0,435.43
2023-01-27,STR_028,Cuidado_Personal,446,216.0,230,96912.34,48263.91,48648.43,1138.0,217.29,0,439.57
2023-01-28,STR_028,Cuidado_Personal,620,268.0,352,141542.51,64091.52,77450.99,1386.0,228.29,0,447.29
2023-01-29,STR_028,Cuidado_Personal,504,215.0,289,109504.44,46163.46,63340.98,1137.0,217.27,0,443.0
2023-01-30,STR_028,Cuidado_Personal,272,93.0,109,44294.16,21361.07,22933.09,339.0,219.28,1,440.29
2023-01-31,STR_028,Cuidado_Personal,445,185.0,260,87856.55,37639.3,50217.25,536.0,197.43,0,450.71
2023-02-01,STR_028,Cuidado_Personal,432,181.0,251,89059.06,39073.97,49985.09,,206.16,0,458.29
2023-02-02,STR_028,Cuidado_Personal,489,249.0,240,118634.9,60284.02,58350.88,725.0,242.61,0,469.0
2023-02-03,STR_028,Cuidado_Personal,521,243.0,278,122970.35,57010.84,65959.51,720.0,236.03,0,471.29
2023-02-04,STR_028,Cuidado_Personal,636,276.0,360,110634.31,48743.77,61890.54,1088.0,173.95,0,482.14
2023-02-05,STR_028,Cuidado_Personal,580,245.0,335,137786.39,57056.52,80729.87,1138.0,237.56,0,474.43
2023-02-06,STR_028,Cuidado_Personal,218,108.0,110,46604.86,23352.86,23252.0,547.0,213.78,0,455.0
2023-02-07,STR_028,Cuidado_Personal,309,120.0,189,64907.57,25029.28,39878.29,420.0,210.06,0,471.14
2023-02-08,STR_028,Cuidado_Personal,545,171.0,240,89639.56,35792.64,53846.92,881.0,218.1,1,463.14
2023-02-09,STR_028,Cuidado_Personal,433,196.0,237,89324.61,41841.38,47483.23,1115.0,206.29,0,475.14
2023-02-10,STR_028,Cuidado_Personal,605,,263,113049.67,,63732.01,1111.0,234.06,1,476.43
2023-02-11,STR_028,Cuidado_Personal,645,233.0,285,129072.76,57966.2,71106.56,934.0,249.18,1,460.14
2023-02-12,STR_028,Cuidado_Personal,466,206.0,260,108868.98,46703.99,62164.99,1203.0,233.62,0,483.57
2023-02-13,STR_028,Cuidado_Personal,382,153.0,229,88150.03,35777.33,52372.7,1010.0,230.76,0,492.14
2023-02-14,STR_028,Cuidado_Personal,369,176.0,193,81627.63,39666.47,41961.16,1011.0,221.21,0,463.29
2023-02-15,STR_028,Cuidado_Personal,343,152.0,191,85369.98,37152.94,48217.04,420.0,248.89,0,445.0
2023-02-16,STR_028,Cuidado_Personal,305,,150,64629.54,,32011.82,597.0,211.9,0,416.29
2023-02-17,STR_028,Cuidado_Personal,404,187.0,217,88857.79,40658.97,48198.82,1036.0,219.95,0,436.71
2023-02-18,STR_028,Cuidado_Personal,788,331.0,311,146046.27,72068.67,73977.6,1381.0,227.49,1,442.57
2023-02-19,STR_028,Cuidado_Personal,507,194.0,313,97214.32,36846.88,60367.44,858.0,191.74,0,442.71
2023-02-20,STR_028,Cuidado_Personal,383,152.0,231,65261.23,26462.85,38798.38,781.0,170.39,0,440.29
2023-02-21,STR_028,Cuidado_Personal,352,139.0,213,80623.67,30548.42,50075.25,484.0,229.04,0,435.43
2023-02-22,STR_028,Cuidado_Personal,309,115.0,145,61644.35,27228.09,34416.26,445.0,237.09,1,443.14
2023-02-23,STR_028,Cuidado_Personal,359,129.0,196,74804.3,29368.89,45435.41,886.0,230.17,1,451.14
2023-02-24,STR_028,Cuidado_Personal,460,185.0,275,112099.14,46892.56,65206.58,561.0,243.69,0,417.71
2023-02-25,STR_028,Cuidado_Personal,554,270.0,284,129190.69,61653.03,67537.66,890.0,233.2,0,430.43
2023-02-26,STR_028,Cuidado_Personal,596,249.0,347,140751.75,58457.43,82294.32,1150.0,236.16,0,413.29
2023-02-27,STR_028,Cuidado_Personal,263,131.0,132,46151.03,23975.77,22175.26,326.0,175.48,0,445.14
2023-02-28,STR_028,Cuidado_Personal,575,173.0,274,87575.84,35480.41,52095.43,1019.0,195.92,1,460.43
2023-03-01,STR_028,Cuidado_Personal,416,169.0,181,76786.34,36119.75,40666.59,787.0,219.39,1,452.29
2023-03-02,STR_028,Cuidado_Personal,302,139.0,163,67758.53,32034.23,35724.3,366.0,224.37,0,441.71
2023-03-03,STR_028,Cuidado_Personal,386,173.0,213,76263.89,33718.9,42544.99,781.0,197.57,0,461.0
2023-03-04,STR_028,Cuidado_Personal,689,263.0,327,124370.58,57935.9,66434.68,716.0,210.8,1,454.43
2023-03-05,STR_028,Cuidado_Personal,550,267.0,283,125437.02,58700.0,66737.02,1021.0,228.07,0,467.14
2023-03-06,STR_028,Cuidado_Personal,352,127.0,138,51756.45,24867.1,26889.35,622.0,195.31,1,445.71
2023-03-07,STR_028,Cuidado_Personal,425,167.0,258,100927.55,38369.05,62558.5,796.0,237.48,0,457.57
2023-03-08,STR_028,Cuidado_Personal,499,191.0,226,100023.93,45113.22,54910.71,,239.87,1,465.0
2023-03-09,STR_028,Cuidado_Personal,354,171.0,183,72354.07,36371.16,35982.91,671.0,204.39,0,483.14
2023-03-10,STR_028,Cuidado_Personal,513,245.0,268,105876.82,49824.68,56052.14,1078.0,206.39,0,472.0
2023-03-11,STR_028,Cuidado_Personal,611,,302,136106.2,,64523.48,1664.0,222.76,0,461.57
2023-03-12,STR_028,Cuidado_Personal,477,187.0,290,96373.44,36499.13,59874.31,1147.0,202.04,0,459.29
2023-03-13,STR_028,Cuidado_Personal,336,170.0,166,66782.95,32611.6,34171.35,656.0,198.76,0,443.14
2023-03-14,STR_028,Cuidado_Personal,312,,158,73235.09,,37334.67,413.0,234.73,0,436.0
2023-03-15,STR_028,Cuidado_Personal,449,227.0,222,116532.65,60669.58,55863.07,868.0,259.54,0,439.29
2023-03-16,STR_028,Cuidado_Personal,377,184.0,193,83059.7,42077.81,40981.89,480.0,220.32,0,441.14
2023-03-17,STR_028,Cuidado_Personal,526,221.0,305,104964.47,42903.06,62061.41,994.0,199.55,0,421.71
2023-03-18,STR_028,Cuidado_Personal,475,210.0,265,90780.36,38965.81,51814.55,1081.0,191.12,0,438.86
2023-03-19,STR_028,Cuidado_Personal,597,256.0,341,150222.98,66406.96,83816.02,1276.0,251.63,0,416.43
2023-03-20,STR_028,Cuidado_Personal,179,62.0,95,28374.73,11389.6,16985.13,291.0,180.73,1,414.71
2023-03-21,STR_028,Cuidado_Personal,300,154.0,146,55015.82,27190.7,27825.12,490.0,183.39,0,386.43
2023-03-22,STR_028,Cuidado_Personal,251,120.0,131,57017.78,28073.94,28943.84,461.0,227.16,0,398.14
2023-03-23,STR_028,Cuidado_Personal,459,142.0,216,64059.84,25903.14,38156.7,740.0,178.94,1,388.57
2023-03-24,STR_028,Cuidado_Personal,459,188.0,271,105595.11,44816.1,60779.01,963.0,230.05,0,391.43
2023-03-25,STR_028,Cuidado_Personal,495,218.0,277,107976.27,45341.93,62634.34,879.0,218.13,0,420.71
2023-03-26,STR_028,Cuidado_Personal,802,258.0,345,118199.07,51863.21,66335.86,993.0,196.02,1,448.86
2023-03-27,STR_028,Cuidado_Personal,376,177.0,199,77306.79,37604.52,39702.27,567.0,205.6,0,465.0
2023-03-28,STR_028,Cuidado_Personal,413,206.0,207,84990.55,44391.65,40598.9,1069.0,205.79,0,493.0
2023-03-29,STR_028,Cuidado_Personal,447,190.0,257,88823.41,37553.69,51269.72,626.0,198.71,0,483.0
2023-03-30,STR_028,Cuidado_Personal,389,186.0,203,92055.09,42412.75,49642.34,758.0,236.65,0,502.86
2023-03-31,STR_028,Cuidado_Personal,598,296.0,302,153100.33,72347.56,80752.77,1671.0,256.02,0,549.29
2023-04-01,STR_028,Cuidado_Personal,820,370.0,450,157118.69,71676.85,85441.84,2225.0,191.61,0,543.0
2023-04-02,STR_028,Cuidado_Personal,758,273.0,298,97534.87,46249.66,51285.21,793.0,170.81,1,534.86
2023-04-03,STR_028,Cuidado_Personal,319,126.0,193,48477.64,19360.63,29117.01,552.0,151.97,0,530.29
2023-04-04,STR_028,Cuidado_Personal,381,151.0,230,71642.96,27180.27,44462.69,990.0,188.04,0,517.29
2023-04-05,STR_028,Cuidado_Personal,356,142.0,214,62947.55,24769.6,38177.95,835.0,176.82,0,519.57
2023-04-06,STR_028,Cuidado_Personal,405,151.0,201,89450.07,39554.51,49895.56,618.0,254.12,1,481.71
2023-04-07,STR_028,Cuidado_Personal,333,153.0,180,87755.34,42122.13,45633.21,406.0,263.53,0,474.86
2023-04-08,STR_028,Cuidado_Personal,772,397.0,375,184427.68,99165.21,85262.47,1988.0,238.9,0,430.14
2023-04-09,STR_028,Cuidado_Personal,445,190.0,255,96987.92,43310.11,53677.81,1144.0,217.95,0,432.0
2023-04-10,STR_028,Cuidado_Personal,332,153.0,149,48670.2,23560.27,25109.93,835.0,161.16,1,442.71
2023-04-11,STR_028,Cuidado_Personal,456,175.0,281,99644.13,39964.1,59680.03,691.0,218.52,0,450.14
2023-04-12,STR_028,Cuidado_Personal,408,155.0,203,65535.89,28788.48,36747.41,550.0,183.06,1,454.14
2023-04-13,STR_028,Cuidado_Personal,433,,236,89833.15,,50233.57,1178.0,207.47,0,493.0
2023-04-14,STR_028,Cuidado_Personal,605,285.0,320,113253.74,53288.9,59964.84,1627.0,187.2,0,531.71
2023-04-15,STR_028,Cuidado_Personal,1043,516.0,527,228533.18,115132.32,113400.86,1758.0,219.11,0,602.71
2023-04-16,STR_028,Cuidado_Personal,942,,377,164533.08,,85120.3,1755.0,224.47,1,618.14
2023-04-17,STR_028,Cuidado_Personal,440,162.0,173,81333.25,40384.5,40948.75,913.0,242.79,1,599.29
2023-04-18,STR_028,Cuidado_Personal,324,129.0,195,62196.91,25569.68,36627.23,714.0,191.97,0,596.0
2023-04-19,STR_028,Cuidado_Personal,385,167.0,218,89448.03,38146.11,51301.92,848.0,232.33,0,603.43
2023-04-20,STR_028,Cuidado_Personal,485,193.0,292,89626.19,34758.97,54867.22,771.0,184.8,0,589.0
2023-04-21,STR_028,Cuidado_Personal,504,222.0,282,117789.72,51221.75,66567.97,1099.0,233.71,0,531.29
2023-04-22,STR_028,Cuidado_Personal,639,284.0,355,148576.93,67660.72,80916.21,1193.0,232.51,0,483.29
2023-04-23,STR_028,Cuidado_Personal,606,259.0,347,136858.3,57084.47,79773.83,1408.0,225.84,0,473.71
2023-04-24,STR_028,Cuidado_Personal,373,173.0,200,83068.69,36705.73,46362.96,829.0,222.7,0,475.29
2023-04-25,STR_028,Cuidado_Personal,335,166.0,169,70031.55,33040.43,36991.12,504.0,209.05,0,477.29
2023-04-26,STR_028,Cuidado_Personal,399,175.0,224,90715.03,38732.44,51982.59,,227.36,0,473.29
2023-04-27,STR_028,Cuidado_Personal,457,181.0,276,95551.53,36958.49,58593.04,674.0,209.08,0,491.0
2023-04-28,STR_028,Cuidado_Personal,628,273.0,355,124465.83,56676.53,67789.3,908.0,198.19,0,515.71
2023-04-29,STR_028,Cuidado_Personal,812,395.0,417,185726.63,88349.52,97377.11,2233.0,228.73,0,551.14
2023-04-30,STR_028,Cuidado_Personal,854,343.0,511,155600.98,61052.44,94548.54,2250.0,182.2,0,525.57
2023-05-01,STR_028,Cuidado_Personal,194,80.0,79,33209.69,16066.04,17143.65,275.0,208.87,1,555.29
2023-05-02,STR_028,Cuidado_Personal,543,194.0,223,103867.25,46768.57,57098.68,864.0,249.08,1,540.86
2023-05-03,STR_028,Cuidado_Personal,298,148.0,150,61203.19,31599.47,29603.72,508.0,205.38,0,544.0
2023-05-04,STR_028,Cuidado_Personal,479,206.0,273,115210.5,49998.28,65212.22,860.0,240.52,0,532.57
2023-05-05,STR_028,Cuidado_Personal,548,225.0,323,129682.2,52976.57,76705.63,1148.0,236.65,0,536.29
2023-05-06,STR_028,Cuidado_Personal,838,367.0,471,186692.56,78825.3,107867.26,1427.0,222.78,0,504.14
2023-05-07,STR_028,Cuidado_Personal,629,306.0,323,125485.59,63088.04,62397.55,1017.0,199.5,0,533.14
2023-05-08,STR_028,Cuidado_Personal,397,182.0,215,95003.71,42317.67,52686.04,664.0,239.3,0,518.29
2023-05-09,STR_028,Cuidado_Personal,439,173.0,266,99039.03,39809.16,59229.87,903.0,225.6,0,531.43
2023-05-10,STR_028,Cuidado_Personal,390,158.0,232,82264.43,33691.74,48572.69,1010.0,210.93,0,525.14
2023-05-11,STR_028,Cuidado_Personal,435,222.0,213,123905.71,66314.76,57590.95,542.0,284.84,0,558.43
2023-05-12,STR_028,Cuidado_Personal,781,268.0,363,132040.11,54124.75,77915.36,1497.0,209.26,1,553.14
2023-05-13,STR_028,Cuidado_Personal,801,,382,171545.56,,97365.08,1428.0,256.8,1,547.14
2023-05-14,STR_028,Cuidado_Personal,587,245.0,342,90498.96,36251.17,54247.79,1208.0,154.17,0,586.0
2023-05-15,STR_028,Cuidado_Personal,669,242.0,268,96159.88,46752.71,49407.17,872.0,188.55,1,571.14
2023-05-16,STR_028,Cuidado_Personal,335,161.0,174,71248.76,34442.79,36805.97,690.0,212.68,0,571.86
2023-05-17,STR_028,Cuidado_Personal,395,,226,103846.58,,57700.91,657.0,262.9,0,569.86
2023-05-18,STR_028,Cuidado_Personal,421,204.0,217,89796.16,42818.26,46977.9,758.0,213.29,0,545.0
2023-05-19,STR_028,Cuidado_Personal,607,261.0,346,93182.84,39294.22,53888.62,846.0,153.51,0,523.71
2023-05-20,STR_028,Cuidado_Personal,652,298.0,354,128064.73,58744.13,69320.6,1022.0,196.42,0,529.86
2023-05-21,STR_028,Cuidado_Personal,630,264.0,366,169970.89,68200.57,101770.32,878.0,269.8,0,485.86
2023-05-22,STR_028,Cuidado_Personal,361,154.0,207,70431.49,29501.2,40930.29,775.0,195.1,0,492.71
2023-05-23,STR_028,Cuidado_Personal,383,176.0,207,87662.49,42198.39,45464.1,744.0,228.88,0,509.29
2023-05-24,STR_028,Cuidado_Personal,511,154.0,240,103514.54,40939.88,62574.66,819.0,262.73,1,512.71
2023-05-25,STR_028,Cuidado_Personal,445,223.0,222,83698.49,41996.66,41701.83,747.0,188.09,0,519.43
2023-05-26,STR_028,Cuidado_Personal,654,202.0,319,125381.06,47794.0,77587.06,1075.0,240.65,1,536.0
